window_start,window_end,city,avg_util,max_util,min_util,std_util,avg_temp,avg_wind,avg_clouds,avg_rain
2024-10-15 16:30:00,2024-10-15 17:00:00,Dubai,0.3061212300660818,0.7,0.1850505135937849,0.13747740019026336,29.82,6.48,21.64,0.0
2024-10-15 17:00:00,2024-10-15 17:30:00,Dubai,0.2612103021674833,0.7,0.1939660179703308,0.16917194645479272,29.88,3.91,35.66,0.0
2024-10-15 17:30:00,2024-10-15 18:00:00,Dubai,0.2394736172669242,0.7,0.11650517227211935,0.14280045700792554,27.87,5.42,9.98,0.0
2024-10-15 18:00:00,2024-10-15 18:30:00,Dubai,0.2823238576815775,0.7,0.16065912127651127,0.09752357588924296,26.66,5.49,19.5,0.0
2024-10-15 18:30:00,2024-10-15 19:00:00,Dubai,0.2587502689923089,0.7,0.20476388318672162,0.11802845065082215,26.58,4.16,32.05,0.0
2024-10-15 19:00:00,2024-10-15 19:30:00,Dubai,0.33499373399295124,0.7,0.2608892141050736,0.11789218131945427,24.98,6.26,13.65,0.0
2024-10-15 19:30:00,2024-10-15 20:00:00,Dubai,0.24396168795072187,0.7,0.1603037618639337,0.10891073853355601,23.54,5.1,7.23,0.0
2024-10-15 20:00:00,2024-10-15 20:30:00,Dubai,0.15644973836169396,0.7,0.05115451238417448,0.0745747814049661,24.08,5.13,42.35,0.0
2024-10-15 20:30:00,2024-10-15 21:00:00,Dubai,0.18057471146463258,0.7,0.06268945623648532,0.11884073800366234,23.64,3.57,13.7,0.0
2024-10-15 21:00:00,2024-10-15 21:30:00,Dubai,0.1723853534770253,0.7,0.06864744528126658,0.17117892999095835,22.63,5.33,0.0,0.0
2024-10-15 21:30:00,2024-10-15 22:00:00,Dubai,0.0635119609052252,0.7,0.0,0.10686955791000924,21.21,4.73,21.05,0.0
2024-10-15 22:00:00,2024-10-15 22:30:00,Dubai,0.060615930200380946,0.7,0.0,0.11197668626124668,21.89,4.67,6.02,0.0
2024-10-15 22:30:00,2024-10-15 23:00:00,Dubai,0.03139502652460623,0.7,0.0,0.049595455340004965,20.59,2.28,5.77,0.0
2024-10-15 23:00:00,2024-10-15 23:30:00,Dubai,0.0984220620665259,0.7,0.009576897915725024,0.21555773065174358,19.64,4.76,19.05,0.0
2024-10-15 23:30:00,2024-10-16 00:00:00,Dubai,0.09683172248579622,0.7,0.00881283554890197,0.15999957118979036,19.86,3.9,23.33,0.0
2024-10-16 00:00:00,2024-10-16 00:30:00,Dubai,0.2139037886468297,0.7,0.09824003723977372,0.14341736054145254,20.46,3.67,0.0,0.0
2024-10-16 00:30:00,2024-10-16 01:00:00,Dubai,0.4419774497730008,0.7,0.3487241936428557,0.061460238215409385,19.9,7.06,3.62,0.0
2024-10-16 01:00:00,2024-10-16 01:30:00,Dubai,0.398001833584767,0.7,0.29523809480569374,0.07806494469989028,19.74,6.59,46.05,0.0
2024-10-16 01:30:00,2024-10-16 02:00:00,Dubai,0.4427759671626832,0.7,0.3485527829636229,0.20161542040048827,19.04,3.47,0.0,0.0
2024-10-16 02:00:00,2024-10-16 02:30:00,Dubai,0.43482619257590194,0.707749242101657,0.33281993901123647,0.021422841758712563,21.34,3.21,18.62,0.0
2024-10-16 02:30:00,2024-10-16 03:00:00,Dubai,0.3871794366451774,0.7,0.26243018904265797,0.10870731316560914,20.5,4.29,28.62,0.0
2024-10-16 03:00:00,2024-10-16 03:30:00,Dubai,0.4446159022352988,0.7,0.3517772261593635,0.12910949125210391,21.29,2.65,18.5,0.0
2024-10-16 03:30:00,2024-10-16 04:00:00,Dubai,0.3430489074968617,0.7,0.24721811468914112,0.09591622620498066,22.45,5.52,0.0,0.0
2024-10-16 04:00:00,2024-10-16 04:30:00,Dubai,0.3843638748750381,0.7,0.25989660467122744,0.162810971857368,24.25,4.51,0.0,0.0
2024-10-16 04:30:00,2024-10-16 05:00:00,Dubai,0.3336295232896245,0.7,0.23213898173256833,0.1864269764274037,24.49,6.96,7.02,0.0
2024-10-16 05:00:00,2024-10-16 05:30:00,Dubai,0.20092476804458642,0.7,0.14395197911174723,0.17104655502908617,24.31,7.46,10.4,0.0
2024-10-16 05:30:00,2024-10-16 06:00:00,Dubai,0.2785138677936106,0.7,0.19837572644880702,0.1867244450143362,25.11,5.7,36.82,0.0
2024-10-16 06:00:00,2024-10-16 06:30:00,Dubai,0.32272202927247307,0.7,0.1940226575998754,0.13362049128331938,26.19,4.25,24.44,0.0
2024-10-16 06:30:00,2024-10-16 07:00:00,Dubai,0.3531989912134163,0.7,0.28030791974088565,0.1748952585603164,29.5,4.16,6.78,0.0
2024-10-16 07:00:00,2024-10-16 07:30:00,Dubai,0.32250208112703366,0.7,0.26673037542323713,0.12799803313533242,27.31,3.12,13.41,0.0
2024-10-16 07:30:00,2024-10-16 08:00:00,Dubai,0.2689201040783302,0.7,0.12955377487541225,0.06871259043997147,29.85,4.4,39.54,0.0
2024-10-16 08:00:00,2024-10-16 08:30:00,Dubai,0.27416419130901054,0.7,0.1977672169887873,0.10043618187210351,30.99,5.05,0.0,0.0
2024-10-16 08:30:00,2024-10-16 09:00:00,Dubai,0.2501594537320833,0.7,0.1928155998660873,0.26201209254647684,32.04,5.89,11.14,0.0
2024-10-16 09:00:00,2024-10-16 09:30:00,Dubai,0.18851528586196878,0.7,0.10097289835032744,0.14482797525358787,31.76,4.7,21.78,0.0
2024-10-16 09:30:00,2024-10-16 10:00:00,Dubai,0.09960635086242683,0.7,0.0,0.12223116539110258,30.64,5.83,5.18,0.0
2024-10-16 10:00:00,2024-10-16 10:30:00,Dubai,0.039832019142476145,0.7,0.0,0.13539866683409404,33.96,3.07,11.51,0.0
2024-10-16 10:30:00,2024-10-16 11:00:00,Dubai,0.1313095626128962,0.7,0.06923927559858124,0.0868864332932193,33.86,3.41,24.43,0.0
2024-10-16 11:00:00,2024-10-16 11:30:00,Dubai,0.0901971140302924,0.7,0.0,0.15822145546323588,34.02,5.06,22.81,0.0
2024-10-16 11:30:00,2024-10-16 12:00:00,Dubai,0.1572427539870884,0.7,0.04826943924280647,0.06625532235621676,33.71,3.56,32.56,0.0
2024-10-16 12:00:00,2024-10-16 12:30:00,Dubai,0.312943020196155,0.7,0.20391889895925738,0.04658006750495877,34.53,4.1,32.0,0.0
2024-10-16 12:30:00,2024-10-16 13:00:00,Dubai,0.3808552836466338,0.7,0.32184684452751977,0.11352137612027827,33.55,4.32,16.48,0.0
2024-10-16 13:00:00,2024-10-16 13:30:00,Dubai,0.4376429245470578,0.7,0.35354113167562606,0.21115227228429964,33.87,3.99,18.5,0.0
2024-10-16 13:30:00,2024-10-16 14:00:00,Dubai,0.6523985619139987,0.8565232357383041,0.4,0.0941406820397539,35.3,3.99,20.61,0.0
2024-10-16 14:00:00,2024-10-16 14:30:00,Dubai,0.5457696681413566,0.7247883376940569,0.4,0.11632622718983102,33.2,5.65,26.77,0.0
2024-10-16 14:30:00,2024-10-16 15:00:00,Dubai,0.5116092509659604,0.7880634836472353,0.4,0.22748733249045025,30.32,5.31,5.46,0.0
2024-10-16 15:00:00,2024-10-16 15:30:00,Dubai,0.5252829100310016,0.7067959321709048,0.4,0.17855335112226567,32.24,1.0,8.03,0.0
2024-10-16 15:30:00,2024-10-16 16:00:00,Dubai,0.43817764527162534,0.7115988870043681,0.31010512945232527,0.21340883876608252,30.11,5.53,28.04,0.0
2024-10-16 16:00:00,2024-10-16 16:30:00,Dubai,0.2886124659137477,0.7,0.2349605672833579,0.11849536377469007,29.09,1.0,35.69,0.0
2024-10-16 16:30:00,2024-10-16 17:00:00,Dubai,0.37963059335863286,0.7,0.2874590555704264,0.16609416597660603,29.11,4.71,25.25,0.0
2024-10-16 17:00:00,2024-10-16 17:30:00,Dubai,0.3436714097920946,0.7,0.21591948930644722,0.18152683538518227,28.73,5.6,29.89,0.0
2024-10-16 17:30:00,2024-10-16 18:00:00,Dubai,0.23275067982849365,0.7,0.137938150006601,0.2093560923914175,27.52,5.36,15.61,0.0
2024-10-16 18:00:00,2024-10-16 18:30:00,Dubai,0.26582752852092734,0.7,0.18682825521959434,0.08422799191591539,28.51,6.04,10.36,0.0
2024-10-16 18:30:00,2024-10-16 19:00:00,Dubai,0.28355792761411003,0.7,0.1806747516760688,0.10744718344598472,26.03,3.63,13.95,0.0
2024-10-16 19:00:00,2024-10-16 19:30:00,Dubai,0.41058558138475065,0.7,0.3279275189493791,0.21991750574213556,24.41,6.88,24.21,0.0
2024-10-16 19:30:00,2024-10-16 20:00:00,Dubai,0.1889834714550508,0.7,0.127933661424967,0.09823379331402611,24.03,9.53,27.35,0.0
2024-10-16 20:00:00,2024-10-16 20:30:00,Dubai,0.27228706313387635,0.7,0.19757044497401555,0.15680526576660336,22.89,6.55,0.0,0.0
2024-10-16 20:30:00,2024-10-16 21:00:00,Dubai,0.2509291323036314,0.7,0.12104246431079868,0.17892181758006492,23.23,4.36,36.45,0.0
2024-10-16 21:00:00,2024-10-16 21:30:00,Dubai,0.0,0.7,0.0,0.12801844174849317,21.42,7.02,5.23,0.0
2024-10-16 21:30:00,2024-10-16 22:00:00,Dubai,0.011169698057155203,0.7,0.0,0.17305111684561747,20.13,6.09,23.47,0.0
2024-10-16 22:00:00,2024-10-16 22:30:00,Dubai,0.009258916356197522,0.7,0.0,0.2055619521954551,20.03,5.25,23.96,0.0
2024-10-16 22:30:00,2024-10-16 23:00:00,Dubai,0.03572663441073043,0.7,0.0,0.19960795097143055,20.24,6.71,11.12,0.0
2024-10-16 23:00:00,2024-10-16 23:30:00,Dubai,0.06796126191010411,0.7,0.0047529442967554625,0.10173809161947206,20.72,6.21,30.9,0.0
2024-10-16 23:30:00,2024-10-17 00:00:00,Dubai,0.17746559235877254,0.7,0.1060206885983388,0.14540923927513089,20.93,4.22,17.57,0.0
2024-10-17 00:00:00,2024-10-17 00:30:00,Dubai,0.2821074080378273,0.7,0.1562992672570836,0.16982401673473002,19.84,5.25,30.43,0.0
2024-10-17 00:30:00,2024-10-17 01:00:00,Dubai,0.350957125399408,0.7,0.24443211858458996,0.19585995221864122,19.25,3.87,0.0,0.0
2024-10-17 01:00:00,2024-10-17 01:30:00,Dubai,0.43566522186294787,0.7,0.36158740276601864,0.17266194120207062,19.83,5.25,42.48,0.0
2024-10-17 01:30:00,2024-10-17 02:00:00,Dubai,0.3663743541799667,0.7,0.2334135252537209,0.18148302282930248,21.8,5.99,21.94,0.0
2024-10-17 02:00:00,2024-10-17 02:30:00,Dubai,0.5550843382308208,0.7,0.4,0.04146460643723583,21.66,6.23,39.14,0.0
2024-10-17 02:30:00,2024-10-17 03:00:00,Dubai,0.482393648797349,0.7,0.3539814490045248,0.20517080468751558,21.57,4.9,8.27,0.0
2024-10-17 03:00:00,2024-10-17 03:30:00,Dubai,0.36384271478396896,0.7,0.29226381529950796,0.13031289407803398,22.43,3.13,22.12,0.0
2024-10-17 03:30:00,2024-10-17 04:00:00,Dubai,0.3736692665814554,0.7,0.2714620241110858,0.12978368113968913,23.12,5.68,18.41,0.0
2024-10-17 04:00:00,2024-10-17 04:30:00,Dubai,0.36731727521257124,0.7,0.29801670746209685,0.1349686517220943,24.01,4.71,0.0,0.0
2024-10-17 04:30:00,2024-10-17 05:00:00,Dubai,0.3090963541301479,0.7,0.19980867832536303,0.17192185525330034,22.82,4.08,7.5,0.0
2024-10-17 05:00:00,2024-10-17 05:30:00,Dubai,0.24538561599595377,0.7,0.15707486159408038,0.1929413821264924,25.96,3.35,3.37,0.0
2024-10-17 05:30:00,2024-10-17 06:00:00,Dubai,0.3419476064908603,0.7,0.2559941029635868,0.04027206482226321,25.03,2.57,9.17,0.0
2024-10-17 06:00:00,2024-10-17 06:30:00,Dubai,0.30642870424242197,0.7,0.19204302934206363,0.10495573536026802,27.15,5.09,29.61,0.0
2024-10-17 06:30:00,2024-10-17 07:00:00,Dubai,0.2661933673616127,0.7,0.1666932153995568,0.15378710948330024,26.68,8.78,15.75,0.0
2024-10-17 07:00:00,2024-10-17 07:30:00,Dubai,0.2885417129060768,0.7,0.1724330913634703,0.11149912219712188,28.41,5.18,0.0,0.0
2024-10-17 07:30:00,2024-10-17 08:00:00,Dubai,0.2975959940696326,0.7,0.24406791547327383,0.14675192147301092,29.85,5.35,23.37,0.0
2024-10-17 08:00:00,2024-10-17 08:30:00,Dubai,0.23901808903147048,0.7,0.1496621122570452,0.1790956718970028,29.59,4.4,6.61,0.0
2024-10-17 08:30:00,2024-10-17 09:00:00,Dubai,0.18079392557814655,0.7,0.12474977987159715,0.14968754038121856,31.09,5.9,18.41,0.0
2024-10-17 09:00:00,2024-10-17 09:30:00,Dubai,0.15412346150126688,0.7,0.07480991210895935,0.022251048012689373,32.51,6.37,7.02,0.0
2024-10-17 09:30:00,2024-10-17 10:00:00,Dubai,0.06432741963602513,0.7,0.0,0.09950573770802404,31.11,3.32,0.0,0.0
2024-10-17 10:00:00,2024-10-17 10:30:00,Dubai,0.1278375388974507,0.7,0.041007150882492585,0.055954769929276366,32.48,4.61,8.65,0.0
2024-10-17 10:30:00,2024-10-17 11:00:00,Dubai,0.0,0.7,0.0,0.08586608323081832,32.33,1.87,9.84,0.0
2024-10-17 11:00:00,2024-10-17 11:30:00,Dubai,0.17356840528000622,0.7,0.10353257086991871,0.1686840432551237,34.9,4.15,1.57,0.0
2024-10-17 11:30:00,2024-10-17 12:00:00,Dubai,0.22440161536890801,0.7,0.10075226879569218,0.09657816450011186,34.84,3.1,11.32,0.0
2024-10-17 12:00:00,2024-10-17 12:30:00,Dubai,0.24552126683190023,0.7,0.10926633275239916,0.21307867527594948,34.59,4.86,24.02,0.0
2024-10-17 12:30:00,2024-10-17 13:00:00,Dubai,0.36845467370721047,0.7,0.3103019454431547,0.1377430765637588,34.02,3.7,33.9,0.0
2024-10-17 13:00:00,2024-10-17 13:30:00,Dubai,0.4604696008760896,0.7,0.36767332445005746,0.1451261862077911,34.61,4.56,0.0,0.0
2024-10-17 13:30:00,2024-10-17 14:00:00,Dubai,0.5077262492258927,0.7182472255675041,0.3795054767832863,0.09001112976816678,33.56,5.9,33.18,0.0
2024-10-17 14:00:00,2024-10-17 14:30:00,Dubai,0.5429367624601085,0.7022360657503529,0.4,0.018945521863099057,31.59,5.32,30.09,0.0
2024-10-17 14:30:00,2024-10-17 15:00:00,Dubai,0.6219996782818585,0.8735808612861781,0.4,0.2065090321239687,32.89,5.78,23.36,0.0
2024-10-17 15:00:00,2024-10-17 15:30:00,Dubai,0.44248387295455127,0.7,0.35599909745250513,0.16503463477899274,31.23,4.59,23.6,0.0
2024-10-17 15:30:00,2024-10-17 16:00:00,Dubai,0.3969452971927074,0.7,0.3317658252596147,0.19173371033279524,31.41,3.52,29.67,0.0
2024-10-17 16:00:00,2024-10-17 16:30:00,Dubai,0.24149693236940684,0.7,0.14730484330840277,0.2270429181430995,30.9,6.39,17.24,0.0
2024-10-17 16:30:00,2024-10-17 17:00:00,Dubai,0.3323303169112493,0.7,0.22880379779050192,0.1996443036154313,31.11,4.21,10.83,0.0
2024-10-17 17:00:00,2024-10-17 17:30:00,Dubai,0.16968610975859597,0.7,0.1015924898593889,0.2041540817834876,29.27,5.63,0.0,0.0
2024-10-17 17:30:00,2024-10-17 18:00:00,Dubai,0.2732637023468434,0.7,0.14490133898675794,0.18204235306274175,29.41,5.73,15.5,0.0
2024-10-17 18:00:00,2024-10-17 18:30:00,Dubai,0.2894014853078458,0.7,0.20213994741735053,0.17251820559498043,25.87,4.68,28.61,0.0
2024-10-17 18:30:00,2024-10-17 19:00:00,Dubai,0.3330728289471081,0.7,0.25114865544248444,0.17993209383326744,25.85,4.36,28.93,0.0
2024-10-17 19:00:00,2024-10-17 19:30:00,Dubai,0.313624900230293,0.7,0.1744775548706607,0.19962408135310775,24.8,5.28,15.31,0.0
2024-10-17 19:30:00,2024-10-17 20:00:00,Dubai,0.264372955226791,0.7,0.1752088610028292,0.15176762276057515,24.47,4.03,4.78,0.0
2024-10-17 20:00:00,2024-10-17 20:30:00,Dubai,0.28158529967953017,0.7,0.17738696876598237,0.1004995186293946,25.02,2.7,20.35,0.0
2024-10-17 20:30:00,2024-10-17 21:00:00,Dubai,0.09911318951878192,0.7,0.0,0.12808938567258107,24.37,5.89,8.66,0.0
2024-10-17 21:00:00,2024-10-17 21:30:00,Dubai,0.14022240366421346,0.7,0.013209948029269586,0.18588754211110897,21.61,7.18,13.55,0.0
2024-10-17 21:30:00,2024-10-17 22:00:00,Dubai,0.13610277973004625,0.7,0.06452527964807617,0.14460167479379865,21.46,4.26,14.4,0.0
2024-10-17 22:00:00,2024-10-17 22:30:00,Dubai,0.0,0.7,0.0,0.2178010636871587,21.03,5.18,25.34,0.0
2024-10-17 22:30:00,2024-10-17 23:00:00,Dubai,0.03649501316525973,0.7,0.0,0.12416033767205187,20.35,5.89,27.12,0.0
2024-10-17 23:00:00,2024-10-17 23:30:00,Dubai,0.04726144671919307,0.7,0.0,0.06566345858651566,20.18,3.82,15.49,0.0
2024-10-17 23:30:00,2024-10-18 00:00:00,Dubai,0.13822563859518092,0.7,0.05230522760129565,0.11187995603833922,21.13,2.94,24.88,0.0
2024-10-18 00:00:00,2024-10-18 00:30:00,Dubai,0.2967988099382131,0.7,0.22086573881602764,0.1398260939499851,20.7,4.85,46.29,0.0
2024-10-18 00:30:00,2024-10-18 01:00:00,Dubai,0.4236677303417339,0.7,0.35222368514920877,0.1176688436726537,20.6,5.21,36.89,0.0
2024-10-18 01:00:00,2024-10-18 01:30:00,Dubai,0.4368559223567573,0.7040804680431008,0.31665934481340463,0.18422165675978358,20.36,6.66,26.01,0.0
2024-10-18 01:30:00,2024-10-18 02:00:00,Dubai,0.4497788187536517,0.7277738706863983,0.35398729841206017,0.045831604818760044,21.08,4.44,7.4,0.0
2024-10-18 02:00:00,2024-10-18 02:30:00,Dubai,0.38667174786437436,0.7,0.2828492107455571,0.09455458889723448,19.51,4.15,0.0,0.0
2024-10-18 02:30:00,2024-10-18 03:00:00,Dubai,0.4689460451091888,0.7190501474429424,0.3405520056339017,0.1705552561718976,23.21,1.92,20.29,0.0
2024-10-18 03:00:00,2024-10-18 03:30:00,Dubai,0.5113207047957248,0.7811669485471557,0.4,0.25180136042414647,21.39,3.86,35.57,0.0
2024-10-18 03:30:00,2024-10-18 04:00:00,Dubai,0.42393320472400825,0.7,0.31353906902943585,0.17786595274939992,22.66,5.0,23.25,0.0
2024-10-18 04:00:00,2024-10-18 04:30:00,Dubai,0.29621612288871124,0.7,0.1857494119578746,0.13142104406457605,24.23,5.38,15.96,0.0
2024-10-18 04:30:00,2024-10-18 05:00:00,Dubai,0.2566013044683343,0.7,0.16728687771055886,0.22475897848526188,24.67,7.99,29.6,0.0
2024-10-18 05:00:00,2024-10-18 05:30:00,Dubai,0.23989910063874326,0.7,0.12752714400854243,0.01,25.07,4.82,37.83,0.0
2024-10-18 05:30:00,2024-10-18 06:00:00,Dubai,0.3701091061908972,0.7,0.2426717429207194,0.08763324774122279,25.97,4.1,30.16,0.0
2024-10-18 06:00:00,2024-10-18 06:30:00,Dubai,0.2673208316057026,0.7,0.19898062001133954,0.15474634545400526,26.65,5.21,3.41,0.0
2024-10-18 06:30:00,2024-10-18 07:00:00,Dubai,0.2798211506849362,0.7,0.1789215725392831,0.11091075400918454,29.05,3.55,24.24,0.0
2024-10-18 07:00:00,2024-10-18 07:30:00,Dubai,0.3009581118492751,0.7,0.2370398120495904,0.09857720352109473,28.88,3.83,30.88,0.0
2024-10-18 07:30:00,2024-10-18 08:00:00,Dubai,0.2774502761415591,0.7,0.22401942951207054,0.14729776393797786,28.16,4.07,20.74,0.0
2024-10-18 08:00:00,2024-10-18 08:30:00,Dubai,0.2565925376693817,0.7,0.1851051711031213,0.22812979672962816,30.95,6.0,40.41,0.0
2024-10-18 08:30:00,2024-10-18 09:00:00,Dubai,0.21435440505197012,0.7,0.0885108730878234,0.17357745318426024,30.77,5.8,17.45,0.0
2024-10-18 09:00:00,2024-10-18 09:30:00,Dubai,0.15777843769548797,0.7,0.057193817500621844,0.060346348970777106,31.59,3.71,10.65,0.0
2024-10-18 09:30:00,2024-10-18 10:00:00,Dubai,0.07931548549916713,0.7,0.018278294778719437,0.17700484024742127,33.47,3.4,22.66,0.0
2024-10-18 10:00:00,2024-10-18 10:30:00,Dubai,0.0,0.7,0.0,0.1777827215086683,32.88,4.09,29.07,0.0
2024-10-18 10:30:00,2024-10-18 11:00:00,Dubai,0.004284178217311696,0.7,0.0,0.19415548280213824,34.63,6.23,12.38,0.0
2024-10-18 11:00:00,2024-10-18 11:30:00,Dubai,0.09147458940548525,0.7,0.0,0.119794014166413,34.35,3.82,1.55,0.0
2024-10-18 11:30:00,2024-10-18 12:00:00,Dubai,0.24423453401665807,0.7,0.12427770576846717,0.16632208543476104,34.77,4.16,20.6,0.0
2024-10-18 12:00:00,2024-10-18 12:30:00,Dubai,0.288717405815336,0.7,0.206208298314275,0.12725130432457724,33.98,1.94,22.58,0.0
2024-10-18 12:30:00,2024-10-18 13:00:00,Dubai,0.3477060078981384,0.7,0.2656668487618646,0.18592337294679304,33.2,5.52,19.67,0.0
2024-10-18 13:00:00,2024-10-18 13:30:00,Dubai,0.5499043252759039,0.750719219815766,0.4,0.13687577987110797,33.83,5.52,40.96,0.0
2024-10-18 13:30:00,2024-10-18 14:00:00,Dubai,0.509531606399557,0.7693474730435502,0.4,0.20303452732709976,34.05,3.36,8.11,0.0
2024-10-18 14:00:00,2024-10-18 14:30:00,Dubai,0.5845030623539528,0.7575684014176447,0.4,0.13019149100765326,31.69,4.69,1.08,0.0
2024-10-18 14:30:00,2024-10-18 15:00:00,Dubai,0.41104963284901497,0.7,0.334059342712549,0.16923439627250966,32.88,5.89,25.46,0.0
2024-10-18 15:00:00,2024-10-18 15:30:00,Dubai,0.46850540705305355,0.7,0.4,0.0569380976030919,31.9,7.87,33.76,0.0
2024-10-18 15:30:00,2024-10-18 16:00:00,Dubai,0.3455110705537962,0.7,0.2855560482979113,0.1628038481050347,31.05,5.04,31.96,0.0
2024-10-18 16:00:00,2024-10-18 16:30:00,Dubai,0.27058442333026544,0.7,0.1941012179704311,0.14710468429074747,29.32,3.64,3.41,0.0
2024-10-18 16:30:00,2024-10-18 17:00:00,Dubai,0.23374468168049792,0.7,0.14927218017857596,0.2196275065746966,29.04,3.76,5.52,0.0
2024-10-18 17:00:00,2024-10-18 17:30:00,Dubai,0.27928630651337816,0.7,0.21064135600854028,0.07624878251356713,28.55,4.16,47.41,0.0
2024-10-18 17:30:00,2024-10-18 18:00:00,Dubai,0.22407032302237576,0.7,0.08985817280224309,0.11226698366625044,28.01,7.06,17.56,0.0
2024-10-18 18:00:00,2024-10-18 18:30:00,Dubai,0.29914387405201015,0.7,0.1698770653507153,0.1525459625065608,27.82,3.48,29.77,0.0
2024-10-18 18:30:00,2024-10-18 19:00:00,Dubai,0.32308585689847946,0.7,0.19456164634928447,0.1746939589960551,25.24,8.17,7.58,0.0
2024-10-18 19:00:00,2024-10-18 19:30:00,Dubai,0.35609274968619525,0.7,0.287960205584692,0.15190057108093083,26.38,7.27,17.09,0.0
2024-10-18 19:30:00,2024-10-18 20:00:00,Dubai,0.34562909642790623,0.7,0.279186780464043,0.15211205081461032,22.99,4.03,17.74,0.0
2024-10-18 20:00:00,2024-10-18 20:30:00,Dubai,0.2191262875015211,0.7,0.08694006054380915,0.17784204415107982,24.12,5.9,0.36,0.0
2024-10-18 20:30:00,2024-10-18 21:00:00,Dubai,0.14022356070385206,0.7,0.01643774109357246,0.09634276568938785,22.62,3.87,25.23,0.0
2024-10-18 21:00:00,2024-10-18 21:30:00,Dubai,0.09468427627034773,0.7,0.01455939660880362,0.15681116125257602,22.53,3.31,0.9,0.0
2024-10-18 21:30:00,2024-10-18 22:00:00,Dubai,0.1234772341995172,0.7,0.0,0.115570206103352,21.5,3.45,26.12,0.0
2024-10-18 22:00:00,2024-10-18 22:30:00,Dubai,0.09869971615440153,0.7,0.0,0.20979514432515803,20.18,6.63,24.84,0.0
2024-10-18 22:30:00,2024-10-18 23:00:00,Dubai,0.0,0.7,0.0,0.1046312744894462,20.99,3.0,25.76,0.0
2024-10-18 23:00:00,2024-10-18 23:30:00,Dubai,0.0414321515252887,0.7,0.0,0.1920849865583871,21.02,6.11,6.5,0.0
2024-10-18 23:30:00,2024-10-19 00:00:00,Dubai,0.1251941680582855,0.7,0.04922269042811239,0.17381117162713375,19.11,3.98,23.12,0.0
2024-10-19 00:00:00,2024-10-19 00:30:00,Dubai,0.33679761814145814,0.7,0.2862618764279,0.18462988478064024,21.38,4.36,26.04,0.0
2024-10-19 00:30:00,2024-10-19 01:00:00,Dubai,0.41329514798960854,0.7,0.28416938369095246,0.15111063344217202,20.75,6.82,24.43,0.0
2024-10-19 01:00:00,2024-10-19 01:30:00,Dubai,0.48975507233081844,0.7,0.4,0.15866923820788814,20.67,4.66,7.5,0.0
2024-10-19 01:30:00,2024-10-19 02:00:00,Dubai,0.5111386999133736,0.7842301602244649,0.4,0.1461363850540365,21.64,3.19,20.15,0.0
2024-10-19 02:00:00,2024-10-19 02:30:00,Dubai,0.517162142672662,0.7,0.4,0.1591590602383509,20.03,1.79,7.52,0.0
2024-10-19 02:30:00,2024-10-19 03:00:00,Dubai,0.46177944292459855,0.7,0.34568338151737527,0.05518407414156751,21.92,2.35,5.71,0.0
2024-10-19 03:00:00,2024-10-19 03:30:00,Dubai,0.49910717684811945,0.7299639212339935,0.4,0.2479895083431036,22.13,3.89,27.54,0.0
2024-10-19 03:30:00,2024-10-19 04:00:00,Dubai,0.3406590199864885,0.7,0.2790187739517233,0.10683180277336521,21.48,3.32,0.0,0.0
2024-10-19 04:00:00,2024-10-19 04:30:00,Dubai,0.34451540578051626,0.7,0.20699676844561044,0.23260814198922314,22.99,5.06,31.05,0.0
2024-10-19 04:30:00,2024-10-19 05:00:00,Dubai,0.26088154055381807,0.7,0.14709372873259693,0.1579543643854823,22.99,6.84,40.97,0.0
2024-10-19 05:00:00,2024-10-19 05:30:00,Dubai,0.2029314687986884,0.7,0.11708645307425125,0.13010059320426584,23.7,3.96,28.93,0.0
2024-10-19 05:30:00,2024-10-19 06:00:00,Dubai,0.339563316242768,0.7,0.24613169732299245,0.17986747631767214,26.2,6.16,18.19,0.0
2024-10-19 06:00:00,2024-10-19 06:30:00,Dubai,0.3468094267880374,0.7,0.21419574649286116,0.14939271219723918,26.33,6.72,17.12,0.0
2024-10-19 06:30:00,2024-10-19 07:00:00,Dubai,0.2587753961387571,0.7,0.1481916426407951,0.09039887914848269,28.84,6.54,0.0,0.0
2024-10-19 07:00:00,2024-10-19 07:30:00,Dubai,0.3352763801100979,0.7,0.24125150214051128,0.10396612918652767,28.91,5.5,22.11,0.0
2024-10-19 07:30:00,2024-10-19 08:00:00,Dubai,0.3981422637034434,0.7,0.27967908092496496,0.13294688325613513,29.61,5.12,18.02,0.0
2024-10-19 08:00:00,2024-10-19 08:30:00,Dubai,0.23399085746604764,0.7,0.17161856585432878,0.18248764678064358,30.01,4.1,19.24,0.0
2024-10-19 08:30:00,2024-10-19 09:00:00,Dubai,0.26111452723376705,0.7,0.19459768279971906,0.1477306142762744,31.89,4.99,26.31,0.0
2024-10-19 09:00:00,2024-10-19 09:30:00,Dubai,0.18558397483542688,0.7,0.09143833672745635,0.10168011387268736,32.3,4.17,42.28,0.0
2024-10-19 09:30:00,2024-10-19 10:00:00,Dubai,0.18742118291456977,0.7,0.07425343439680414,0.11197364312304525,32.59,4.2,2.55,0.0
2024-10-19 10:00:00,2024-10-19 10:30:00,Dubai,0.13979918347052922,0.7,0.05322769107153527,0.17654333044150472,33.62,5.76,23.14,0.0
